Comment,Class,Videl_desc
هلا اخواني الكرام.. كلام دكتور وطرحه كان  فيه اجتهاد ..<br />بس لم يوفق في طرح <br />*لم يتم تمرير سلاح من مسندم <br />*المذهب الاباضي ليس فرع بل هو مستقل وله مكتبه توازن مكتبة السنة والشيعة <br /><br />وشكرا جزيلا💚,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
فورشباب 4shbab : متى سنصحو على زماننا ونواجه حقيقتنا وهي اننا لاهدف لدينا .. نستمع للدكتور النفيسي ولشيوخ السلطة وكأننا لاهم لنا سوى تخوين احدنا للأخر  .. متى سننتهي من طريقة اذا لم تكن معي فأنت عدوي ..,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
موه دخل السياسه في المذهب,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
لله الحمد .لازم هاذا الي يتكلم يغار من اهل عمان لانهم عايشين بسلام كل المذاهب .ولانه عندهم الشيعي ما يحب السني والعكس صحيح بعد السني ما يحب الشيعي . بس اكيد يغارو لما يشوفو ناس عايشه بسلام مع بعض ولله الحمد هاذا بفضل ربي وقابوس بن سعيد. انه علمنا مثل ما جاي من الله. ان الناس سواسيه ولا فرق بين اعجمي وعربي الا بالتقوى.,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
سلطنة عمان تاريخ وحضارة مو مثل باقي دول الخليج.,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
الاباضيه يختلفون عن الشيعه وكذلك عن السنه<br /><br />من اهم معتقدات الاباضيه ينكرون الأسماء والصفات عن الله عز وجل . ويقولون بأن القرآن الكريم مخلوق وغير منزل بمعنى ان محمد صلى الله عليه وسلم خلق القران وليس كلام الله,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
خيانه عمان اصبحت ظاهره للعلن <br />الاعلام العماني يقول خلونا نطعنكم من الخلف بيد ونسلم عليكم باليد الاخرى,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
الاباضية يتفقون مع الأشاعرة و الماتريدية في وصف الوهابية بالتجسيم لله و وصف فكرهم و منهجهم بالتطرف,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
الاباضية يترضون عن عائشة و عمر و أبي بكر خلافا للشيعة و يلتقون مع السنة الاشاعرة في ذلك,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
إذا كنت يا دكتور تجهل عقائد الفرق الاسلامية و تاريخها فتجنب الحديث عنها.<br />من هذا الذي قال لك أن الاباضية من فرق الشيعة و أين و جدت ذلك؟<br />الاباضية بعيدة كل البعد عن عقائد الشيعة و ما فيها من خرافة و بعيدة كل البعد عن عقائد الوهابية و ما فيها من تجسيم.,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
الله يخلف عليك الحين الإباضية قريب من التشيع ....راحت سنوات الدراسة,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
الاباضية هم من الخوارج وليس من الشيعة وهم أقربهم لسنه,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
كيف دكتور عبدالله مارأيك بما حدث بعد تحليلك الفاشل ؟! هل أصبحت هي عُمان من يجب وضع المجهر عليها !؟ الجارة الجائرة  ( الامارات ).,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
مصطفى اللواتي أجابك يادكتور <br />في عمان اسلام ومسلمين وثراء في المدارس الفقهية ومحبة في الله بين أبناء الوطن . من المؤسف جدا إنكم لاتفهمون,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
انا سنى ومن عمان وأقول أنى الاباضية ليست قريبه من الشيعه وإنما قريبه جدا جدا من السنه بس الاختلافات بسيطه جدا,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
كنت شاده حيلي واسمع بتركيز لكن لما قال المذهب الاباضي قريب من الشيعه عرفت انه يجيب الكلام من كيسه 😂😂<br />المذهب الاباضي قريب جدا من المذهب السني والاختلاف فأشياء بسيطه يعني مثلا الاباضيه احيانا تتفق مع المالكي وتختلف عن الباقي واحيانا تتفق مع الحنبلي وتارة الشافعي او الحنفي وكهذا,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
انا مواطن عماني واحترم الدكتور النفيسي وأستمع له كثير وبأفراط ولكن للأسف غلطان بما يقول عن المذهب الأباضي بالعكس الأباضيه أقرب للسنه ولايوجد هناك فرق مع العلم أنا سني ونحنا في السلطنه تحت ظل القائد المفدى السلطان قابوس حفظه الله نكره هذه التسميه ويكاد المواطن العماني يعير لها أي أهتمام....بالنسبه لدور عمان في المنطقه دور بارز ومثالي ومحايد ويدعو لنبذ الخلاف وفق الحوار والطرق السلميه....وعمان وسلاطينها وشعبها منذو كان التاريخ هم بقيت العرب وهم من يحررون البلدان العربيه من الاحتلالات...والتاريخ يشهد بذلك.<br />هم من طردو الفرس والبرتقالين والأحباش من جزيرة سقطرء وكذلك البصره والعديد...<br />كلمه اخيره حسب قرائتي للمشهد الحاصل في المنطقه..يسأل السائل لماذا عمان محايده دائم..<br />أقول لعدم الثقه الحاصله بين الاشقاء العرب والكيد لبعضهم كما هو حاصل ألآن بين مجلس التعاون والصراع الذي يحدث في الجزيره العربيه من ربيع عربي وثورات ودمار كله بسبب مااسلفت أعلاه.<br />تحياتي للدكتور عبدالله وللجميع,3,د.عبدالله النفيسي : عمان لغز لابد من وضع المجهر عليها - حراك
